Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Edat_quinquennal,Nombre
2015,3,Sants-Montjuïc,18,Sants,80-99 anys,101
2015,4,Les Corts,19,les Corts,80-99 anys,97
2015,4,Les Corts,20,la Maternitat i Sant Ramon,80-99 anys,51
2015,4,Les Corts,21,Pedralbes,80-99 anys,24
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",80-99 anys,11
2015,5,Sarrià-Sant Gervasi,23,Sarrià,80-99 anys,64
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,80-99 anys,33
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,80-99 anys,43
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,80-99 anys,95
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,80-99 anys,47
2015,6,Gràcia,28,Vallcarca i els Penitents,80-99 anys,33
2015,6,Gràcia,29,el Coll,80-99 anys,11
2015,6,Gràcia,30,la Salut,80-99 anys,23
2015,6,Gràcia,31,la Vila de Gràcia,80-99 anys,135
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80-99 anys,68
2015,7,Horta-Guinardó,33,el Baix Guinardó,80-99 anys,80
2015,7,Horta-Guinardó,34,Can Baró,80-99 anys,23
2015,7,Horta-Guinardó,35,el Guinardó,80-99 anys,78
2015,7,Horta-Guinardó,36,la Font d'en Fargues,80-99 anys,22
2015,7,Horta-Guinardó,37,el Carmel,80-99 anys,56
2015,7,Horta-Guinardó,38,la Teixonera,80-99 anys,29
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,80-99 anys,21
2015,7,Horta-Guinardó,40,Montbau,80-99 anys,27
2015,7,Horta-Guinardó,41,la Vall d'Hebron,80-99 anys,14
2015,7,Horta-Guinardó,42,la Clota,80-99 anys,1
2015,7,Horta-Guinardó,43,Horta,80-99 anys,73
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,80-99 anys,54
2015,8,Nou Barris,45,Porta,80-99 anys,55
2015,8,Nou Barris,46,el Turó de la Peira,80-99 anys,60
2015,8,Nou Barris,47,Can Peguera,80-99 anys,8
2015,8,Nou Barris,48,la Guineueta,80-99 anys,44
2015,8,Nou Barris,49,Canyelles,80-99 anys,7
2015,8,Nou Barris,50,les Roquetes,80-99 anys,33
2015,8,Nou Barris,51,Verdun,80-99 anys,22
2015,8,Nou Barris,52,la Prosperitat,80-99 anys,41
2015,8,Nou Barris,53,la Trinitat Nova,80-99 anys,34
2015,8,Nou Barris,54,Torre Baró,80-99 anys,6
2015,8,Nou Barris,55,Ciutat Meridiana,80-99 anys,7
2015,8,Nou Barris,56,Vallbona,80-99 anys,12
2015,9,Sant Andreu,57,la Trinitat Vella,80-99 anys,14
2015,9,Sant Andreu,58,Baró de Viver,80-99 anys,7
2015,9,Sant Andreu,59,el Bon Pastor,80-99 anys,17
2015,9,Sant Andreu,60,Sant Andreu,80-99 anys,102
2015,9,Sant Andreu,61,la Sagrera,80-99 anys,57
2015,9,Sant Andreu,62,el Congrés i els Indians,80-99 anys,33
2015,9,Sant Andreu,63,Navas,80-99 anys,49
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,80-99 anys,84
2015,10,Sant Martí,65,el Clot,80-99 anys,42
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,80-99 anys,19
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,80-99 anys,2
2015,10,Sant Martí,68,el Poblenou,80-99 anys,85
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80-99 anys,18
2015,10,Sant Martí,70,el Besòs i el Maresme,80-99 anys,54
2015,10,Sant Martí,71,Provençals del Poblenou,80-99 anys,49
2015,10,Sant Martí,72,Sant Martí de Provençals,80-99 anys,76
2015,10,Sant Martí,73,la Verneda i la Pau,80-99 anys,71
2015,1,Ciutat Vella,1,el Raval,80-99 anys,45
2015,1,Ciutat Vella,2,el Barri Gòtic,80-99 anys,17
2015,1,Ciutat Vella,3,la Barceloneta,80-99 anys,35
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",80-99 anys,31
2015,2,Eixample,5,el Fort Pienc,80-99 anys,74
2015,2,Eixample,6,la Sagrada Família,80-99 anys,133
2015,2,Eixample,7,la Dreta de l'Eixample,80-99 anys,108
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,80-99 anys,102
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,80-99 anys,130
2015,2,Eixample,10,Sant Antoni,80-99 anys,77
2015,3,Sants-Montjuïc,11,el Poble Sec,80-99 anys,67
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,80-99 anys,2
2015,3,Sants-Montjuïc,13,la Marina de Port,80-99 anys,43
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,80-99 anys,23
2015,3,Sants-Montjuïc,15,Hostafrancs,80-99 anys,33
2015,3,Sants-Montjuïc,16,la Bordeta,80-99 anys,24
2015,3,Sants-Montjuïc,17,Sants - Badal,80-99 anys,42
2015,3,Sants-Montjuïc,18,Sants,80-99 anys,68
2015,4,Les Corts,19,les Corts,80-99 anys,92
2015,4,Les Corts,20,la Maternitat i Sant Ramon,80-99 anys,40
2015,4,Les Corts,21,Pedralbes,80-99 anys,18
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",80-99 anys,14
2015,5,Sarrià-Sant Gervasi,23,Sarrià,80-99 anys,60
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,80-99 anys,23
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,80-99 anys,60
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,80-99 anys,114
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,80-99 anys,57
2015,6,Gràcia,28,Vallcarca i els Penitents,80-99 anys,29
2015,6,Gràcia,29,el Coll,80-99 anys,12
2015,6,Gràcia,30,la Salut,80-99 anys,29
2015,6,Gràcia,31,la Vila de Gràcia,80-99 anys,112
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80-99 anys,77
2015,7,Horta-Guinardó,33,el Baix Guinardó,80-99 anys,85
2015,7,Horta-Guinardó,34,Can Baró,80-99 anys,17
2015,7,Horta-Guinardó,35,el Guinardó,80-99 anys,76
2015,7,Horta-Guinardó,36,la Font d'en Fargues,80-99 anys,19
2015,7,Horta-Guinardó,37,el Carmel,80-99 anys,45
2015,7,Horta-Guinardó,38,la Teixonera,80-99 anys,14
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,80-99 anys,17
2015,7,Horta-Guinardó,40,Montbau,80-99 anys,26
2015,7,Horta-Guinardó,41,la Vall d'Hebron,80-99 anys,7
2015,7,Horta-Guinardó,42,la Clota,80-99 anys,0
2015,7,Horta-Guinardó,43,Horta,80-99 anys,54
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,80-99 anys,47
2015,8,Nou Barris,45,Porta,80-99 anys,39
2015,8,Nou Barris,46,el Turó de la Peira,80-99 anys,39
2015,8,Nou Barris,47,Can Peguera,80-99 anys,5
2015,8,Nou Barris,48,la Guineueta,80-99 anys,29
2015,8,Nou Barris,49,Canyelles,80-99 anys,9
2015,8,Nou Barris,50,les Roquetes,80-99 anys,13
2015,8,Nou Barris,51,Verdun,80-99 anys,24
2015,8,Nou Barris,52,la Prosperitat,80-99 anys,42
2015,8,Nou Barris,53,la Trinitat Nova,80-99 anys,30
2015,8,Nou Barris,54,Torre Baró,80-99 anys,3
2015,8,Nou Barris,55,Ciutat Meridiana,80-99 anys,7
2015,8,Nou Barris,56,Vallbona,80-99 anys,8
2015,9,Sant Andreu,57,la Trinitat Vella,80-99 anys,7
2015,9,Sant Andreu,58,Baró de Viver,80-99 anys,5
2015,9,Sant Andreu,59,el Bon Pastor,80-99 anys,15
2015,9,Sant Andreu,60,Sant Andreu,80-99 anys,85
2015,9,Sant Andreu,61,la Sagrera,80-99 anys,43
2015,9,Sant Andreu,62,el Congrés i els Indians,80-99 anys,33
2015,9,Sant Andreu,63,Navas,80-99 anys,32
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,80-99 anys,74
2015,10,Sant Martí,65,el Clot,80-99 anys,32
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,80-99 anys,25
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,80-99 anys,3
2015,10,Sant Martí,68,el Poblenou,80-99 anys,50
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80-99 anys,11
2015,10,Sant Martí,70,el Besòs i el Maresme,80-99 anys,26
2015,10,Sant Martí,71,Provençals del Poblenou,80-99 anys,33
2015,10,Sant Martí,72,Sant Martí de Provençals,80-99 anys,50
2015,10,Sant Martí,73,la Verneda i la Pau,80-99 anys,62
2015,1,Ciutat Vella,1,el Raval,80-99 anys,13
2015,1,Ciutat Vella,2,el Barri Gòtic,80-99 anys,16
2015,1,Ciutat Vella,3,la Barceloneta,80-99 anys,5
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",80-99 anys,14
2015,2,Eixample,5,el Fort Pienc,80-99 anys,35
2015,2,Eixample,6,la Sagrada Família,80-99 anys,63
2015,2,Eixample,7,la Dreta de l'Eixample,80-99 anys,76
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,80-99 anys,50
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,80-99 anys,60
2015,2,Eixample,10,Sant Antoni,80-99 anys,30
2015,3,Sants-Montjuïc,11,el Poble Sec,80-99 anys,22
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,80-99 anys,1
2015,3,Sants-Montjuïc,13,la Marina de Port,80-99 anys,10
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,80-99 anys,7
2015,3,Sants-Montjuïc,15,Hostafrancs,80-99 anys,10
2015,3,Sants-Montjuïc,16,la Bordeta,80-99 anys,14
2015,3,Sants-Montjuïc,17,Sants - Badal,80-99 anys,9
2015,3,Sants-Montjuïc,18,Sants,80-99 anys,35
2015,4,Les Corts,19,les Corts,80-99 anys,39
2015,4,Les Corts,20,la Maternitat i Sant Ramon,80-99 anys,13
2015,4,Les Corts,21,Pedralbes,80-99 anys,2
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",80-99 anys,4
2015,5,Sarrià-Sant Gervasi,23,Sarrià,80-99 anys,36
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,80-99 anys,13
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,80-99 anys,23
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,80-99 anys,47
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,80-99 anys,24
2015,6,Gràcia,28,Vallcarca i els Penitents,80-99 anys,15
2015,6,Gràcia,29,el Coll,80-99 anys,4
2015,6,Gràcia,30,la Salut,80-99 anys,12
2015,6,Gràcia,31,la Vila de Gràcia,80-99 anys,58
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80-99 anys,37
2015,7,Horta-Guinardó,33,el Baix Guinardó,80-99 anys,29
2015,7,Horta-Guinardó,34,Can Baró,80-99 anys,4
2015,7,Horta-Guinardó,35,el Guinardó,80-99 anys,24
2015,7,Horta-Guinardó,36,la Font d'en Fargues,80-99 anys,7
2015,7,Horta-Guinardó,37,el Carmel,80-99 anys,13
2015,7,Horta-Guinardó,38,la Teixonera,80-99 anys,5
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,80-99 anys,4
2015,7,Horta-Guinardó,40,Montbau,80-99 anys,11
2015,7,Horta-Guinardó,41,la Vall d'Hebron,80-99 anys,1
2015,7,Horta-Guinardó,42,la Clota,80-99 anys,0
2015,7,Horta-Guinardó,43,Horta,80-99 anys,28
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,80-99 anys,13
2015,8,Nou Barris,45,Porta,80-99 anys,13
2015,8,Nou Barris,46,el Turó de la Peira,80-99 anys,12
2015,8,Nou Barris,47,Can Peguera,80-99 anys,2
2015,8,Nou Barris,48,la Guineueta,80-99 anys,8
2015,8,Nou Barris,49,Canyelles,80-99 anys,3
2015,8,Nou Barris,50,les Roquetes,80-99 anys,2
2015,8,Nou Barris,51,Verdun,80-99 anys,5
2015,8,Nou Barris,52,la Prosperitat,80-99 anys,14
2015,8,Nou Barris,53,la Trinitat Nova,80-99 anys,7
2015,8,Nou Barris,54,Torre Baró,80-99 anys,1
2015,8,Nou Barris,55,Ciutat Meridiana,80-99 anys,1
2015,8,Nou Barris,56,Vallbona,80-99 anys,2
2015,9,Sant Andreu,57,la Trinitat Vella,80-99 anys,5
2015,9,Sant Andreu,58,Baró de Viver,80-99 anys,0
2015,9,Sant Andreu,59,el Bon Pastor,80-99 anys,7
2015,9,Sant Andreu,60,Sant Andreu,80-99 anys,35
2015,9,Sant Andreu,61,la Sagrera,80-99 anys,14
2015,9,Sant Andreu,62,el Congrés i els Indians,80-99 anys,12
2015,9,Sant Andreu,63,Navas,80-99 anys,11
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,80-99 anys,28
2015,10,Sant Martí,65,el Clot,80-99 anys,11
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,80-99 anys,5
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,80-99 anys,3
2015,10,Sant Martí,68,el Poblenou,80-99 anys,20
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80-99 anys,7
2015,10,Sant Martí,70,el Besòs i el Maresme,80-99 anys,7
2015,10,Sant Martí,71,Provençals del Poblenou,80-99 anys,9
2015,10,Sant Martí,72,Sant Martí de Provençals,80-99 anys,17
2015,10,Sant Martí,73,la Verneda i la Pau,80-99 anys,20
2016,1,Ciutat Vella,1,el Raval,0-19 anys,0
2016,1,Ciutat Vella,2,el Barri Gòtic,0-19 anys,0
2016,1,Ciutat Vella,3,la Barceloneta,0-19 anys,0
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",0-19 anys,0
2016,2,Eixample,5,el Fort Pienc,0-19 anys,0
2016,2,Eixample,6,la Sagrada Família,0-19 anys,2
2016,2,Eixample,7,la Dreta de l'Eixample,0-19 anys,0
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,0-19 anys,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,0-19 anys,0
2016,2,Eixample,10,Sant Antoni,0-19 anys,0
2016,3,Sants-Montjuïc,11,el Poble Sec,0-19 anys,0
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,0-19 anys,0
2016,3,Sants-Montjuïc,13,la Marina de Port,0-19 anys,0
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,0-19 anys,0
2016,3,Sants-Montjuïc,15,Hostafrancs,0-19 anys,0
2016,3,Sants-Montjuïc,16,la Bordeta,0-19 anys,0
2016,3,Sants-Montjuïc,17,Sants - Badal,0-19 anys,0
2016,3,Sants-Montjuïc,18,Sants,0-19 anys,0
2016,4,Les Corts,19,les Corts,0-19 anys,1
2016,4,Les Corts,20,la Maternitat i Sant Ramon,0-19 anys,0
2016,4,Les Corts,21,Pedralbes,0-19 anys,0
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",0-19 anys,0
2016,5,Sarrià-Sant Gervasi,23,Sarrià,0-19 anys,0
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,0-19 anys,0
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,0-19 anys,0
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,0-19 anys,0
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,0-19 anys,0
2016,6,Gràcia,28,Vallcarca i els Penitents,0-19 anys,0
2016,6,Gràcia,29,el Coll,0-19 anys,0
2016,6,Gràcia,30,la Salut,0-19 anys,1
2016,6,Gràcia,31,la Vila de Gràcia,0-19 anys,0
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,0-19 anys,0
2016,7,Horta-Guinardó,33,el Baix Guinardó,0-19 anys,0
2016,7,Horta-Guinardó,34,Can Baró,0-19 anys,0
2016,7,Horta-Guinardó,35,el Guinardó,0-19 anys,0
2016,7,Horta-Guinardó,36,la Font d'en Fargues,0-19 anys,0
2016,7,Horta-Guinardó,37,el Carmel,0-19 anys,0
2016,7,Horta-Guinardó,38,la Teixonera,0-19 anys,0
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,0-19 anys,0
2016,7,Horta-Guinardó,40,Montbau,0-19 anys,0
2016,7,Horta-Guinardó,41,la Vall d'Hebron,0-19 anys,1
2016,7,Horta-Guinardó,42,la Clota,0-19 anys,0
2016,7,Horta-Guinardó,43,Horta,0-19 anys,0
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,0-19 anys,0
2016,8,Nou Barris,45,Porta,0-19 anys,0
2016,8,Nou Barris,46,el Turó de la Peira,0-19 anys,0
2016,8,Nou Barris,47,Can Peguera,0-19 anys,0
2016,8,Nou Barris,48,la Guineueta,0-19 anys,0
2016,8,Nou Barris,49,Canyelles,0-19 anys,0
2016,8,Nou Barris,50,les Roquetes,0-19 anys,0
2016,8,Nou Barris,51,Verdun,0-19 anys,0
2016,8,Nou Barris,52,la Prosperitat,0-19 anys,0
2016,8,Nou Barris,53,la Trinitat Nova,0-19 anys,0
2016,8,Nou Barris,54,Torre Baró,0-19 anys,0
2016,8,Nou Barris,55,Ciutat Meridiana,0-19 anys,1
2016,8,Nou Barris,56,Vallbona,0-19 anys,0
2016,9,Sant Andreu,57,la Trinitat Vella,0-19 anys,0
2016,9,Sant Andreu,58,Baró de Viver,0-19 anys,0
2016,9,Sant Andreu,59,el Bon Pastor,0-19 anys,0
2016,9,Sant Andreu,60,Sant Andreu,0-19 anys,0
2016,9,Sant Andreu,61,la Sagrera,0-19 anys,0
2016,9,Sant Andreu,62,el Congrés i els Indians,0-19 anys,0
2016,9,Sant Andreu,63,Navas,0-19 anys,0
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,0-19 anys,0
2016,10,Sant Martí,65,el Clot,0-19 anys,0
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,0-19 anys,0
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,0-19 anys,0
2016,10,Sant Martí,68,el Poblenou,0-19 anys,0
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,0-19 anys,0
2016,10,Sant Martí,70,el Besòs i el Maresme,0-19 anys,0
2016,10,Sant Martí,71,Provençals del Poblenou,0-19 anys,0
2016,10,Sant Martí,72,Sant Martí de Provençals,0-19 anys,0
2016,10,Sant Martí,73,la Verneda i la Pau,0-19 anys,0
2016,1,Ciutat Vella,1,el Raval,0-19 anys,0
2016,1,Ciutat Vella,2,el Barri Gòtic,0-19 anys,0
2016,1,Ciutat Vella,3,la Barceloneta,0-19 anys,0
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",0-19 anys,0
2016,2,Eixample,5,el Fort Pienc,0-19 anys,0
2016,2,Eixample,6,la Sagrada Família,0-19 anys,0
2016,2,Eixample,7,la Dreta de l'Eixample,0-19 anys,0
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,0-19 anys,0
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,0-19 anys,0
2016,2,Eixample,10,Sant Antoni,0-19 anys,0
2016,3,Sants-Montjuïc,11,el Poble Sec,0-19 anys,0
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,0-19 anys,0
2016,3,Sants-Montjuïc,13,la Marina de Port,0-19 anys,0
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,0-19 anys,0
2016,3,Sants-Montjuïc,15,Hostafrancs,0-19 anys,0
2016,3,Sants-Montjuïc,16,la Bordeta,0-19 anys,0
2016,3,Sants-Montjuïc,17,Sants - Badal,0-19 anys,0
2016,3,Sants-Montjuïc,18,Sants,0-19 anys,1
2016,4,Les Corts,19,les Corts,0-19 anys,0
2016,4,Les Corts,20,la Maternitat i Sant Ramon,0-19 anys,0
2016,4,Les Corts,21,Pedralbes,0-19 anys,0
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",0-19 anys,0
2016,5,Sarrià-Sant Gervasi,23,Sarrià,0-19 anys,0
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,0-19 anys,0
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,0-19 anys,0
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,0-19 anys,0
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,0-19 anys,0
2016,6,Gràcia,28,Vallcarca i els Penitents,0-19 anys,0
2016,6,Gràcia,29,el Coll,0-19 anys,0
2016,6,Gràcia,30,la Salut,0-19 anys,1
2016,6,Gràcia,31,la Vila de Gràcia,0-19 anys,1
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,0-19 anys,0
2016,7,Horta-Guinardó,33,el Baix Guinardó,0-19 anys,0
2016,7,Horta-Guinardó,34,Can Baró,0-19 anys,0
2016,7,Horta-Guinardó,35,el Guinardó,0-19 anys,1
2016,7,Horta-Guinardó,36,la Font d'en Fargues,0-19 anys,0
2016,7,Horta-Guinardó,37,el Carmel,0-19 anys,0
2016,7,Horta-Guinardó,38,la Teixonera,0-19 anys,1
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,0-19 anys,0
2016,7,Horta-Guinardó,40,Montbau,0-19 anys,0
2016,7,Horta-Guinardó,41,la Vall d'Hebron,0-19 anys,0
2016,7,Horta-Guinardó,42,la Clota,0-19 anys,0
2016,7,Horta-Guinardó,43,Horta,0-19 anys,0
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,0-19 anys,0
2016,8,Nou Barris,45,Porta,0-19 anys,1
2016,8,Nou Barris,46,el Turó de la Peira,0-19 anys,0
2016,8,Nou Barris,47,Can Peguera,0-19 anys,0
2016,8,Nou Barris,48,la Guineueta,0-19 anys,0
2016,8,Nou Barris,49,Canyelles,0-19 anys,0
2016,8,Nou Barris,50,les Roquetes,0-19 anys,0
2016,8,Nou Barris,51,Verdun,0-19 anys,0
2016,8,Nou Barris,52,la Prosperitat,0-19 anys,0
2016,8,Nou Barris,53,la Trinitat Nova,0-19 anys,0
2016,8,Nou Barris,54,Torre Baró,0-19 anys,0
2016,8,Nou Barris,55,Ciutat Meridiana,0-19 anys,0
2016,8,Nou Barris,56,Vallbona,0-19 anys,0
2016,9,Sant Andreu,57,la Trinitat Vella,0-19 anys,0
2016,9,Sant Andreu,58,Baró de Viver,0-19 anys,0
2016,9,Sant Andreu,59,el Bon Pastor,0-19 anys,0
2016,9,Sant Andreu,60,Sant Andreu,0-19 anys,1
2016,9,Sant Andreu,61,la Sagrera,0-19 anys,0
2016,9,Sant Andreu,62,el Congrés i els Indians,0-19 anys,0
2016,9,Sant Andreu,63,Navas,0-19 anys,0
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,0-19 anys,0
2016,10,Sant Martí,65,el Clot,0-19 anys,0
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,0-19 anys,0
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,0-19 anys,0
2016,10,Sant Martí,68,el Poblenou,0-19 anys,0
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,0-19 anys,0
2016,10,Sant Martí,70,el Besòs i el Maresme,0-19 anys,0
2016,10,Sant Martí,71,Provençals del Poblenou,0-19 anys,0
2016,10,Sant Martí,72,Sant Martí de Provençals,0-19 anys,0
2016,10,Sant Martí,73,la Verneda i la Pau,0-19 anys,1
2016,1,Ciutat Vella,1,el Raval,0-19 anys,0
2016,1,Ciutat Vella,2,el Barri Gòtic,0-19 anys,0
2016,1,Ciutat Vella,3,la Barceloneta,0-19 anys,0
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",0-19 anys,0
2016,2,Eixample,5,el Fort Pienc,0-19 anys,0
2016,2,Eixample,6,la Sagrada Família,0-19 anys,0
2016,2,Eixample,7,la Dreta de l'Eixample,0-19 anys,0
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,0-19 anys,0
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,0-19 anys,0
2016,2,Eixample,10,Sant Antoni,0-19 anys,0
2016,3,Sants-Montjuïc,11,el Poble Sec,0-19 anys,0
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,0-19 anys,0
2016,3,Sants-Montjuïc,13,la Marina de Port,0-19 anys,0
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,0-19 anys,0
2016,3,Sants-Montjuïc,15,Hostafrancs,0-19 anys,0
2016,3,Sants-Montjuïc,16,la Bordeta,0-19 anys,1
2016,3,Sants-Montjuïc,17,Sants - Badal,0-19 anys,0
2016,3,Sants-Montjuïc,18,Sants,0-19 anys,0
2016,4,Les Corts,19,les Corts,0-19 anys,0
2016,4,Les Corts,20,la Maternitat i Sant Ramon,0-19 anys,0
2016,4,Les Corts,21,Pedralbes,0-19 anys,0
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",0-19 anys,0
2016,5,Sarrià-Sant Gervasi,23,Sarrià,0-19 anys,0
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,0-19 anys,0
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,0-19 anys,0
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,0-19 anys,1
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,0-19 anys,0
2016,6,Gràcia,28,Vallcarca i els Penitents,0-19 anys,0
2016,6,Gràcia,29,el Coll,0-19 anys,0
2016,6,Gràcia,30,la Salut,0-19 anys,0
2016,6,Gràcia,31,la Vila de Gràcia,0-19 anys,0
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,0-19 anys,0
2016,7,Horta-Guinardó,33,el Baix Guinardó,0-19 anys,0
2016,7,Horta-Guinardó,34,Can Baró,0-19 anys,0
2016,7,Horta-Guinardó,35,el Guinardó,0-19 anys,0
2016,7,Horta-Guinardó,36,la Font d'en Fargues,0-19 anys,0
2016,7,Horta-Guinardó,37,el Carmel,0-19 anys,0
2016,7,Horta-Guinardó,38,la Teixonera,0-19 anys,0
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,0-19 anys,0
2016,7,Horta-Guinardó,40,Montbau,0-19 anys,0
2016,7,Horta-Guinardó,41,la Vall d'Hebron,0-19 anys,0
2016,7,Horta-Guinardó,42,la Clota,0-19 anys,0
2016,7,Horta-Guinardó,43,Horta,0-19 anys,0
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,0-19 anys,0
2016,8,Nou Barris,45,Porta,0-19 anys,1
2016,8,Nou Barris,46,el Turó de la Peira,0-19 anys,0
2016,8,Nou Barris,47,Can Peguera,0-19 anys,0
2016,8,Nou Barris,48,la Guineueta,0-19 anys,0
2016,8,Nou Barris,49,Canyelles,0-19 anys,0
2016,8,Nou Barris,50,les Roquetes,0-19 anys,0
2016,8,Nou Barris,51,Verdun,0-19 anys,0
2016,8,Nou Barris,52,la Prosperitat,0-19 anys,0
2016,8,Nou Barris,53,la Trinitat Nova,0-19 anys,0
2016,8,Nou Barris,54,Torre Baró,0-19 anys,0
2016,8,Nou Barris,55,Ciutat Meridiana,0-19 anys,0
2016,8,Nou Barris,56,Vallbona,0-19 anys,0
2016,9,Sant Andreu,57,la Trinitat Vella,0-19 anys,0
2016,9,Sant Andreu,58,Baró de Viver,0-19 anys,0
